age,category,annual_income,is_bpl,state,eligible_schemes
74,General(EWS),276793,False,Andhra Pradesh,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
46,SC,75889,False,Jharkhand,Ayushman Bharat;Bihar/Jharkhand Rural Support Scheme;PMAY Housing
45,ST,539550,False,Maharashtra,None
42,General,195813,False,Karnataka,PMAY Housing;South India Welfare Scheme
72,ST,257185,False,West Bengal,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
54,OBC,13544,True,Jharkhand,Ayushman Bharat;BPL Ration Card Benefits;Bihar/Jharkhand Rural Support Scheme;PMAY Housing
74,SC,31913,False,Gujarat,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
57,General,247998,False,Punjab,PMAY Housing
27,SC,55418,False,Bihar,Ayushman Bharat;Bihar/Jharkhand Rural Support Scheme;PMAY Housing;SC Scholarship
45,ST,256363,False,Odisha,PMAY Housing
62,General(EWS),591871,False,Bihar,Ayushman Bharat;Bihar/Jharkhand Rural Support Scheme;Old Age Pension;Senior Citizen Bus Pass
56,OBC,24108,True,Madhya Pradesh,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
59,General,78116,False,Odisha,Ayushman Bharat;PMAY Housing
29,SC,282759,False,Gujarat,PMAY Housing;SC Scholarship
50,SC,231411,False,Kerala,PMAY Housing;South India Welfare Scheme
74,OBC,208547,False,Odisha,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
44,General,357922,False,Odisha,None
58,ST,245101,False,Haryana,PMAY Housing
22,ST,101350,False,Haryana,PMAY Housing;ST Scholarship
68,OBC,148107,False,Andhra Pradesh,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
42,SC,267942,False,Maharashtra,PMAY Housing
63,SC,202958,False,Madhya Pradesh,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
57,General(EWS),54723,False,Punjab,Ayushman Bharat;PMAY Housing
78,ST,46637,False,Gujarat,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
79,OBC,79668,False,Odisha,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
41,ST,77132,False,Bihar,Ayushman Bharat;Bihar/Jharkhand Rural Support Scheme;PMAY Housing
57,OBC,426379,False,Kerala,South India Welfare Scheme
18,General(EWS),427575,False,Gujarat,Ayushman Bharat
23,OBC,164630,False,Andhra Pradesh,OBC Scholarship;PMAY Housing
71,OBC,250402,False,Karnataka,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass;South India Welfare Scheme
20,General(EWS),72238,False,Haryana,Ayushman Bharat;PMAY Housing
51,General,45791,False,Rajasthan,Ayushman Bharat;PMAY Housing
79,OBC,46278,False,Andhra Pradesh,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
55,General,24878,True,Uttar Pradesh,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
38,General,268630,False,Uttar Pradesh,PMAY Housing
44,SC,53997,False,Jharkhand,Ayushman Bharat;Bihar/Jharkhand Rural Support Scheme;PMAY Housing
20,SC,150696,False,Bihar,Bihar/Jharkhand Rural Support Scheme;PMAY Housing;SC Scholarship
64,SC,22470,True,Rajasthan,Ayushman Bharat;BPL Ration Card Benefits;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
64,ST,176265,False,Andhra Pradesh,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
58,General,120627,False,Haryana,PMAY Housing
77,ST,240112,False,Maharashtra,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
78,OBC,220439,False,Rajasthan,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
45,SC,180025,False,Punjab,PMAY Housing
40,General(EWS),21737,True,Uttar Pradesh,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
65,SC,23743,True,Jharkhand,Ayushman Bharat;BPL Ration Card Benefits;Bihar/Jharkhand Rural Support Scheme;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
75,OBC,297878,False,Madhya Pradesh,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
40,SC,34471,False,Jharkhand,Ayushman Bharat;Bihar/Jharkhand Rural Support Scheme;PMAY Housing
48,General,89118,False,Karnataka,PMAY Housing;South India Welfare Scheme
51,OBC,11195,True,Tamil Nadu,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
37,General(EWS),303709,False,Telangana,Ayushman Bharat
64,OBC,412044,False,Maharashtra,Old Age Pension;Senior Citizen Bus Pass
79,General(EWS),85375,False,Kerala,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass;South India Welfare Scheme
53,OBC,23033,True,Bihar,Ayushman Bharat;BPL Ration Card Benefits;Bihar/Jharkhand Rural Support Scheme;PMAY Housing
61,OBC,374886,False,Andhra Pradesh,Old Age Pension;Senior Citizen Bus Pass
68,SC,402423,False,Uttar Pradesh,Old Age Pension;Senior Citizen Bus Pass
23,General,38500,False,Odisha,Ayushman Bharat;PMAY Housing
49,General,301987,False,Telangana,None
38,SC,206390,False,Tamil Nadu,PMAY Housing
37,SC,155416,False,Rajasthan,PMAY Housing
21,General,151173,False,Punjab,PMAY Housing
36,ST,184763,False,Bihar,Bihar/Jharkhand Rural Support Scheme;PMAY Housing
63,ST,153626,False,Punjab,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
68,General,91168,False,Punjab,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
52,SC,184573,False,Maharashtra,PMAY Housing
29,General(EWS),599270,False,Rajasthan,Ayushman Bharat
31,SC,18433,True,Kerala,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing;South India Welfare Scheme
78,ST,429308,False,Rajasthan,Old Age Pension;Senior Citizen Bus Pass
44,SC,99710,False,Rajasthan,PMAY Housing
46,SC,258741,False,Kerala,PMAY Housing;South India Welfare Scheme
44,General(EWS),122349,False,Telangana,Ayushman Bharat;PMAY Housing
43,General,15512,True,Andhra Pradesh,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
32,General,37718,False,Bihar,Ayushman Bharat;Bihar/Jharkhand Rural Support Scheme;PMAY Housing
62,SC,315600,False,Rajasthan,Old Age Pension;Senior Citizen Bus Pass
26,ST,135757,False,Andhra Pradesh,PMAY Housing;ST Scholarship
36,OBC,96192,False,Madhya Pradesh,PMAY Housing
37,ST,26498,False,Karnataka,Ayushman Bharat;PMAY Housing;South India Welfare Scheme
58,General,574752,False,Tamil Nadu,None
48,ST,19095,True,Tamil Nadu,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
56,General,59516,False,Madhya Pradesh,Ayushman Bharat;PMAY Housing
18,General(EWS),13915,True,Punjab,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
49,OBC,265138,False,Karnataka,PMAY Housing;South India Welfare Scheme
68,General(EWS),158117,False,Kerala,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass;South India Welfare Scheme
28,General(EWS),448815,False,Rajasthan,Ayushman Bharat
43,ST,70014,False,Bihar,Ayushman Bharat;Bihar/Jharkhand Rural Support Scheme;PMAY Housing
32,OBC,119787,False,Odisha,PMAY Housing
61,SC,563564,False,Bihar,Bihar/Jharkhand Rural Support Scheme;Old Age Pension;Senior Citizen Bus Pass
62,General(EWS),417438,False,Telangana,Ayushman Bharat;Old Age Pension;Senior Citizen Bus Pass
51,General(EWS),56023,False,Karnataka,Ayushman Bharat;PMAY Housing;South India Welfare Scheme
66,General(EWS),23122,True,Maharashtra,Ayushman Bharat;BPL Ration Card Benefits;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
60,ST,75530,False,Haryana,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
38,General,172220,False,West Bengal,PMAY Housing
75,General(EWS),49161,False,Andhra Pradesh,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
23,General,329502,False,Andhra Pradesh,None
21,OBC,194219,False,Haryana,OBC Scholarship;PMAY Housing
25,ST,287245,False,West Bengal,PMAY Housing;ST Scholarship
51,General(EWS),367822,False,Rajasthan,Ayushman Bharat
51,OBC,429869,False,Kerala,South India Welfare Scheme
77,ST,11443,True,West Bengal,Ayushman Bharat;BPL Ration Card Benefits;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
67,General(EWS),115782,False,Punjab,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
21,OBC,12704,True,Telangana,Ayushman Bharat;BPL Ration Card Benefits;OBC Scholarship;PMAY Housing
78,SC,467849,False,Madhya Pradesh,Old Age Pension;Senior Citizen Bus Pass
65,General,46900,False,Gujarat,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
69,ST,169160,False,Kerala,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass;South India Welfare Scheme
24,ST,121086,False,Rajasthan,PMAY Housing;ST Scholarship
54,General(EWS),167924,False,Kerala,Ayushman Bharat;PMAY Housing;South India Welfare Scheme
39,OBC,67995,False,Bihar,Ayushman Bharat;Bihar/Jharkhand Rural Support Scheme;PMAY Housing
53,SC,12216,True,Telangana,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
51,SC,149220,False,Uttar Pradesh,PMAY Housing
66,SC,19202,True,Gujarat,Ayushman Bharat;BPL Ration Card Benefits;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
53,SC,21557,True,Tamil Nadu,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
70,OBC,77366,False,Jharkhand,Ayushman Bharat;Bihar/Jharkhand Rural Support Scheme;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
62,ST,281286,False,West Bengal,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
63,General(EWS),108573,False,Haryana,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
34,ST,62388,False,Gujarat,Ayushman Bharat;PMAY Housing
61,General,180504,False,Kerala,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass;South India Welfare Scheme
54,General,236722,False,Kerala,PMAY Housing;South India Welfare Scheme
61,SC,128157,False,Telangana,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
54,SC,55065,False,Karnataka,Ayushman Bharat;PMAY Housing;South India Welfare Scheme
26,OBC,202370,False,Odisha,OBC Scholarship;PMAY Housing
36,General,199382,False,Rajasthan,PMAY Housing
59,ST,107596,False,Rajasthan,PMAY Housing
67,OBC,396861,False,Jharkhand,Bihar/Jharkhand Rural Support Scheme;Old Age Pension;Senior Citizen Bus Pass
46,SC,259744,False,Karnataka,PMAY Housing;South India Welfare Scheme
47,OBC,22347,True,Uttar Pradesh,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
46,General,183395,False,Rajasthan,PMAY Housing
48,OBC,133023,False,Madhya Pradesh,PMAY Housing
76,SC,20241,True,Punjab,Ayushman Bharat;BPL Ration Card Benefits;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
37,ST,35183,False,Maharashtra,Ayushman Bharat;PMAY Housing
25,ST,248119,False,Madhya Pradesh,PMAY Housing;ST Scholarship
66,General(EWS),576166,False,Andhra Pradesh,Ayushman Bharat;Old Age Pension;Senior Citizen Bus Pass
67,ST,385717,False,Madhya Pradesh,Old Age Pension;Senior Citizen Bus Pass
18,SC,39003,False,Rajasthan,Ayushman Bharat;PMAY Housing;SC Scholarship
24,SC,141242,False,Punjab,PMAY Housing;SC Scholarship
45,General,14709,True,Kerala,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing;South India Welfare Scheme
72,General,237858,False,Karnataka,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass;South India Welfare Scheme
77,ST,370312,False,Rajasthan,Old Age Pension;Senior Citizen Bus Pass
30,SC,27160,False,Telangana,Ayushman Bharat;PMAY Housing;SC Scholarship
75,SC,153901,False,Punjab,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
41,SC,29694,False,Tamil Nadu,Ayushman Bharat;PMAY Housing
39,SC,126461,False,Punjab,PMAY Housing
62,SC,22710,True,Madhya Pradesh,Ayushman Bharat;BPL Ration Card Benefits;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
50,OBC,16010,True,Bihar,Ayushman Bharat;BPL Ration Card Benefits;Bihar/Jharkhand Rural Support Scheme;PMAY Housing
19,SC,345500,False,Andhra Pradesh,SC Scholarship
74,General(EWS),249075,False,Kerala,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass;South India Welfare Scheme
40,General(EWS),60693,False,Karnataka,Ayushman Bharat;PMAY Housing;South India Welfare Scheme
78,General,201816,False,Maharashtra,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
52,ST,89752,False,Punjab,PMAY Housing
44,General(EWS),457545,False,Andhra Pradesh,Ayushman Bharat
46,ST,543750,False,Haryana,None
55,General(EWS),286137,False,Madhya Pradesh,Ayushman Bharat;PMAY Housing
76,OBC,19380,True,Maharashtra,Ayushman Bharat;BPL Ration Card Benefits;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
70,OBC,258696,False,West Bengal,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
78,ST,39737,False,Kerala,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass;South India Welfare Scheme
49,SC,225172,False,West Bengal,PMAY Housing
64,General,70538,False,Haryana,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
78,OBC,164179,False,Andhra Pradesh,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
46,ST,47486,False,Haryana,Ayushman Bharat;PMAY Housing
79,General(EWS),118346,False,Andhra Pradesh,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
53,General(EWS),161342,False,Punjab,Ayushman Bharat;PMAY Housing
22,General(EWS),319715,False,Maharashtra,Ayushman Bharat
38,General,189385,False,Gujarat,PMAY Housing
29,SC,50021,False,Gujarat,Ayushman Bharat;PMAY Housing;SC Scholarship
44,General(EWS),479343,False,Tamil Nadu,Ayushman Bharat
72,SC,591589,False,Tamil Nadu,Old Age Pension;Senior Citizen Bus Pass
70,SC,43126,False,Odisha,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
58,ST,35891,False,Odisha,Ayushman Bharat;PMAY Housing
53,SC,174570,False,Bihar,Bihar/Jharkhand Rural Support Scheme;PMAY Housing
36,General(EWS),54921,False,Punjab,Ayushman Bharat;PMAY Housing
46,ST,11872,True,Punjab,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
37,General(EWS),188821,False,Tamil Nadu,Ayushman Bharat;PMAY Housing
48,OBC,124013,False,Kerala,PMAY Housing;South India Welfare Scheme
38,General,214642,False,Rajasthan,PMAY Housing
23,OBC,33397,False,Karnataka,Ayushman Bharat;OBC Scholarship;PMAY Housing;South India Welfare Scheme
54,General(EWS),384843,False,Odisha,Ayushman Bharat
56,General(EWS),445339,False,Haryana,Ayushman Bharat
43,ST,22731,True,Karnataka,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing;South India Welfare Scheme
34,General,29200,False,Haryana,Ayushman Bharat;PMAY Housing
68,OBC,153927,False,Tamil Nadu,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
48,General,18357,True,Kerala,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing;South India Welfare Scheme
36,General(EWS),270116,False,Telangana,Ayushman Bharat;PMAY Housing
67,OBC,178542,False,Bihar,Bihar/Jharkhand Rural Support Scheme;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
40,General,474287,False,Telangana,None
48,SC,253031,False,Karnataka,PMAY Housing;South India Welfare Scheme
31,OBC,88576,False,Telangana,PMAY Housing
47,General,60267,False,Bihar,Ayushman Bharat;Bihar/Jharkhand Rural Support Scheme;PMAY Housing
28,OBC,28995,False,Punjab,Ayushman Bharat;OBC Scholarship;PMAY Housing
30,General(EWS),16401,True,Maharashtra,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
33,General(EWS),178996,False,Andhra Pradesh,Ayushman Bharat;PMAY Housing
58,SC,183965,False,Rajasthan,PMAY Housing
38,General(EWS),14568,True,Gujarat,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
65,General,77175,False,Karnataka,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass;South India Welfare Scheme
56,General,64964,False,Andhra Pradesh,Ayushman Bharat;PMAY Housing
67,SC,478184,False,Maharashtra,Old Age Pension;Senior Citizen Bus Pass
21,SC,119131,False,Gujarat,PMAY Housing;SC Scholarship
29,ST,33997,False,Karnataka,Ayushman Bharat;PMAY Housing;ST Scholarship;South India Welfare Scheme
68,General(EWS),21177,True,Andhra Pradesh,Ayushman Bharat;BPL Ration Card Benefits;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
59,OBC,51755,False,Rajasthan,Ayushman Bharat;PMAY Housing
25,General(EWS),64571,False,Haryana,Ayushman Bharat;PMAY Housing
35,ST,297851,False,Odisha,PMAY Housing
49,SC,67340,False,Andhra Pradesh,Ayushman Bharat;PMAY Housing
42,ST,564720,False,Madhya Pradesh,None
31,General(EWS),289797,False,Rajasthan,Ayushman Bharat;PMAY Housing
69,OBC,278764,False,Kerala,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass;South India Welfare Scheme
65,SC,90078,False,Maharashtra,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
74,General,254891,False,Kerala,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass;South India Welfare Scheme
23,SC,563567,False,Karnataka,SC Scholarship;South India Welfare Scheme
37,OBC,16747,True,Karnataka,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing;South India Welfare Scheme
70,OBC,191399,False,Odisha,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
61,General(EWS),24345,True,Karnataka,Ayushman Bharat;BPL Ration Card Benefits;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass;South India Welfare Scheme
23,ST,21423,True,Gujarat,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing;ST Scholarship
72,SC,489697,False,Uttar Pradesh,Old Age Pension;Senior Citizen Bus Pass
24,ST,179653,False,Tamil Nadu,PMAY Housing;ST Scholarship
50,ST,12688,True,Tamil Nadu,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
43,SC,428724,False,Gujarat,None
63,General(EWS),29810,False,Tamil Nadu,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
31,OBC,17159,True,Bihar,Ayushman Bharat;BPL Ration Card Benefits;Bihar/Jharkhand Rural Support Scheme;PMAY Housing
28,ST,11822,True,Andhra Pradesh,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing;ST Scholarship
71,SC,34586,False,Rajasthan,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
41,General,55971,False,Kerala,Ayushman Bharat;PMAY Housing;South India Welfare Scheme
41,SC,166673,False,Jharkhand,Bihar/Jharkhand Rural Support Scheme;PMAY Housing
31,ST,190079,False,Kerala,PMAY Housing;South India Welfare Scheme
66,OBC,131130,False,Tamil Nadu,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
77,General(EWS),10711,True,West Bengal,Ayushman Bharat;BPL Ration Card Benefits;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
61,SC,212738,False,Gujarat,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
77,General(EWS),20831,True,Maharashtra,Ayushman Bharat;BPL Ration Card Benefits;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
37,General(EWS),95118,False,Punjab,Ayushman Bharat;PMAY Housing
18,SC,24675,True,Madhya Pradesh,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing;SC Scholarship
22,General,337308,False,Jharkhand,Bihar/Jharkhand Rural Support Scheme
64,General,22501,True,Gujarat,Ayushman Bharat;BPL Ration Card Benefits;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
63,ST,157442,False,Gujarat,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
55,General(EWS),136038,False,Kerala,Ayushman Bharat;PMAY Housing;South India Welfare Scheme
61,SC,277615,False,Tamil Nadu,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
34,SC,287658,False,Tamil Nadu,PMAY Housing
36,OBC,13774,True,Gujarat,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
70,OBC,54387,False,Jharkhand,Ayushman Bharat;Bihar/Jharkhand Rural Support Scheme;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
73,ST,137488,False,Haryana,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
74,General,189690,False,Jharkhand,Bihar/Jharkhand Rural Support Scheme;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
26,General,489229,False,Karnataka,South India Welfare Scheme
71,OBC,39583,False,West Bengal,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
35,General(EWS),147549,False,Bihar,Ayushman Bharat;Bihar/Jharkhand Rural Support Scheme;PMAY Housing
71,OBC,249648,False,Maharashtra,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
23,ST,247448,False,Karnataka,PMAY Housing;ST Scholarship;South India Welfare Scheme
73,ST,97330,False,West Bengal,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
29,OBC,516030,False,Punjab,OBC Scholarship
65,ST,47594,False,Odisha,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
20,ST,118164,False,Telangana,PMAY Housing;ST Scholarship
26,OBC,339711,False,Maharashtra,OBC Scholarship
49,General(EWS),84609,False,Telangana,Ayushman Bharat;PMAY Housing
38,SC,16704,True,Jharkhand,Ayushman Bharat;BPL Ration Card Benefits;Bihar/Jharkhand Rural Support Scheme;PMAY Housing
62,General,18716,True,Karnataka,Ayushman Bharat;BPL Ration Card Benefits;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass;South India Welfare Scheme
69,SC,178680,False,Andhra Pradesh,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
53,General(EWS),418199,False,Tamil Nadu,Ayushman Bharat
63,ST,29875,False,Karnataka,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass;South India Welfare Scheme
